,i_p_i,e_i,end_node,edge_progress,x,y,oneway,length,u,v,plate,longitude,latitude,timestamp,velocity,dis_f_pre
29,68274.0,3426,0,0.42857142857142855,114.008148,22.548491,True,222.943,5269756012,2532185324,粤B0AA56,114.008003,22.548201,2014-07-03 17:27:52,0,52.819202921634165
30,103571.0,4940,0,0.896551724137931,114.011146,22.545473,True,317.41,2753438336,2532185277,粤B0AA56,114.0112,22.5455,2014-07-03 17:28:52,20,444.96782154290827
31,10726.0,445,0,0.6,114.033483,22.553178,True,54.665000000000006,278659670,2365005147,粤B0AA56,114.033501,22.5532,2014-07-03 17:44:44,16,2444.998712839484
32,262997.0,13371,0,0.9375,114.033934,22.550885,True,179.33499999999998,2323667267,2530244917,粤B0AA56,114.033897,22.5509,2014-07-03 17:45:51,0,258.9616206063384
33,339581.0,17469,1,0.0,114.035829,22.551707,False,102.546,2530244782,2530244791,粤B0AA56,114.035797,22.551701,2014-07-03 17:46:21,7,214.4837847866017
34,8011.0,348,0,0.05555555555555555,114.039819,22.548176,False,201.474,278659476,278659479,粤B0AA56,114.039902,22.548201,2014-07-03 17:49:16,7,573.7370090860958
35,8024.0,348,0,0.7777777777777778,114.03982,22.546867,False,201.474,278659476,278659479,粤B0AA56,114.039902,22.5469,2014-07-03 17:51:14,5,144.66479938395992
36,8138.0,353,0,0.6666666666666666,114.03982,22.545096,False,228.25,278659479,278659481,粤B0AA56,114.039902,22.545099,2014-07-03 17:52:14,0,200.26233950058145
37,8142.0,353,0,0.8571428571428571,114.03982,22.544705,False,228.25,278659479,278659481,粤B0AA56,114.040001,22.544701,2014-07-03 17:52:52,3,45.40848776170689
38,8254.0,361,2,1.0,114.040946,22.544427,False,115.599,278659481,1116492708,粤B0AA56,114.041,22.544399,2014-07-03 17:54:22,5,107.95101087669887
39,248388.0,12610,0,0.3684210526315789,114.043223,22.544462,False,194.28300000000002,1116492705,2042461668,粤B0AA56,114.043198,22.544399,2014-07-03 17:55:30,9,225.72988218321944
40,1094745.0,56980,0,0.16666666666666666,114.044213,22.546179,True,135.232,2526116401,499478605,粤B0AA56,114.0438,22.5462,2014-07-03 17:56:00,13,209.58810810423003
41,1062512.0,55216,0,0.05555555555555555,114.044241,22.545064,True,202.57,499478605,499478604,粤B0AA56,114.044197,22.545099,2014-07-03 17:56:30,37,129.0361214876862
42,980559.0,50854,0,0.2,114.051874,22.54241,True,47.419,267602640,4848290283,粤B0AA56,114.051903,22.5425,2014-07-03 17:58:02,35,842.5091867160713
43,40488.0,1875,0,0.03571428571428571,114.063421,22.542369,True,290.646,2530742265,6935534218,粤B0AA56,114.0634,22.5427,2014-07-03 17:59:14,26,1180.9420280944748
44,102896.0,4888,1,0.0,114.066479,22.542415,True,153.338,6261187189,500016474,粤B0AA56,114.066498,22.5425,2014-07-03 17:59:44,14,318.93838576995375
45,1247073.0,64474,0,0.2608695652173913,114.067775,22.530655,True,249.35000000000002,500021006,500021022,粤B0AA56,114.067703,22.530701,2014-07-03 18:01:34,8,1317.8147636718988
46,1255201.0,64793,0,0.2857142857142857,114.069468,22.531522,True,142.145,500021305,500023137,粤B0AA56,114.069504,22.5315,2014-07-03 18:02:34,29,205.20665659175228
47,380156.0,19607,0,0.75,114.071447,22.531613,True,41.65,499681378,2653614550,粤B0AA56,114.071404,22.531601,2014-07-03 18:03:04,14,195.46698224490035
48,897623.0,46398,0,0.3333333333333333,114.07195,22.528482,True,97.752,2784308485,2784308483,粤B0AA56,114.071899,22.5285,2014-07-03 18:04:36,15,348.5438480045638
49,897330.0,46382,0,0.5454545454545454,114.070498,22.526205,True,109.968,2784308459,2784297880,粤B0AA56,114.070503,22.526199,2014-07-03 18:05:50,11,293.2971577927531
50,1255002.0,64789,0,0.08333333333333333,114.06827,22.531226,True,128.156,500021304,500023063,粤B0AA56,114.068298,22.5312,2014-07-03 18:06:50,32,600.4356827146568
51,1276262.0,65789,0,0.9166666666666666,114.069136,22.53201,True,256.356,500023063,500023110,粤B0AA56,114.069099,22.532,2014-07-03 18:07:20,12,121.16643525996832
52,423828.0,21987,0,0.3333333333333333,114.063602,22.532099,False,32.447,7637867922,500020985,粤B0AA56,114.063698,22.532101,2014-07-03 18:08:33,18,554.8343945584076
53,287171.0,14638,0,0.48148148148148145,114.054559,22.531711,True,279.284,4397491519,4397491540,粤B0AA56,114.054604,22.531799,2014-07-03 18:09:33,28,934.6219704687333
54,366158.0,18788,0,0.6666666666666666,114.050061,22.531678,True,33.721,1114538642,1114538641,粤B0AA56,114.050102,22.5317,2014-07-03 18:11:04,5,462.519120678809
55,1426055.0,73161,0,0.3333333333333333,114.048711,22.531656,True,64.825,1116467143,1116467136,粤B0AA56,114.048698,22.5317,2014-07-03 18:12:18,6,144.20104922435854
56,1307878.0,67426,1,0.0,114.047478,22.531643,True,80.884,6410193851,499281866,粤B0AA56,114.047501,22.5317,2014-07-03 18:13:48,0,122.9406381229427
57,314472.0,16163,0,0.07692307692307693,114.046594,22.531635,True,129.112,499281866,499281826,粤B0AA56,114.0466,22.5317,2014-07-03 18:14:26,0,92.53927731640594
58,1279908.0,65958,0,0.36363636363636365,114.029192,22.530618,True,110.717,1491845206,1491845201,粤B0AA56,114.029198,22.5306,2014-07-03 18:21:27,8,1791.4999407999285
59,87152.0,4212,0,0.5277777777777778,114.025711,22.531458,True,372.091,498867803,498877595,粤B0AA56,114.025703,22.5315,2014-07-03 18:22:27,14,372.65273405604233
60,212650.0,10649,0,0.0625,114.023988,22.531973,True,163.022,498877595,498867885,粤B0AA56,114.024002,22.5319,2014-07-03 18:22:59,12,180.27804458778442
61,86925.0,4201,0,0.7142857142857143,114.022761,22.532024,True,797.902,498867799,498867924,粤B0AA56,114.022797,22.532101,2014-07-03 18:23:29,4,125.76395080721672
62,86933.0,4201,0,0.8181818181818182,114.021964,22.532132,True,797.902,498867799,498867924,粤B0AA56,114.022003,22.5322,2014-07-03 18:23:59,4,82.28897988327282
63,86939.0,4201,0,0.8961038961038961,114.021362,22.532163,True,797.902,498867799,498867924,粤B0AA56,114.0214,22.5322,2014-07-03 18:24:29,2,61.93227769035306
64,86944.0,4201,0,0.961038961038961,114.020859,22.532167,True,797.902,498867799,498867924,粤B0AA56,114.020897,22.5322,2014-07-03 18:25:06,6,51.66158487510784
65,281871.0,14359,0,0.5652173913043478,114.015231,22.531095,True,235.543,498491723,498489655,粤B0AA56,114.015198,22.531099,2014-07-03 18:26:36,33,597.9951900974315
66,262718.0,13351,0,0.7192982456140351,114.010268,22.529975,True,586.751,498489655,498489713,粤B0AA56,114.0103,22.530001,2014-07-03 18:27:19,36,517.6682726525269
67,264045.0,13428,0,0.29850746268656714,114.006694,22.529772,True,685.5970000000001,498489713,267005521,粤B0AA56,114.006699,22.5298,2014-07-03 18:27:49,14,370.52850076826724
68,264062.0,13428,0,0.5522388059701493,114.005012,22.529962,True,685.5970000000001,498489713,267005521,粤B0AA56,114.004997,22.530001,2014-07-03 18:28:19,12,176.23309501394692
69,264073.0,13428,0,0.7164179104477612,114.003927,22.530108,True,685.5970000000001,498489713,267005521,粤B0AA56,114.003899,22.5301,2014-07-03 18:28:49,12,113.30997097249524
70,134096.0,6616,0,0.24390243902439024,114.00103,22.530182,True,427.14200000000005,267005521,267005524,粤B0AA56,114.000999,22.5301,2014-07-03 18:29:21,26,297.85462057724635
71,134181.0,6618,0,0.36363636363636365,113.995113,22.528152,True,918.219,267005524,496532819,粤B0AA56,113.995102,22.528099,2014-07-03 18:29:51,32,645.2524284329295
72,134231.0,6618,0,0.9318181818181818,113.990817,22.525632,True,918.219,267005524,496532819,粤B0AA56,113.990997,22.5254,2014-07-03 18:30:21,26,517.5325920365278
73,356263.0,18212,0,0.8269230769230769,113.975316,22.522949,True,1073.556,496532788,1116417971,粤B0AA56,113.975304,22.523001,2014-07-03 18:32:06,40,1633.7975402714362
74,905503.0,46742,0,0.8418367346938775,113.957051,22.523131,True,2010.2269999999999,1116417971,5604256161,粤B0AA56,113.9571,22.523199,2014-07-03 18:33:44,32,1869.92970946055
75,124383.0,6021,0,0.013157894736842105,113.953086,22.523584,True,776.5439999999999,5604256145,1925243312,粤B0AA56,113.953102,22.5236,2014-07-03 18:34:14,16,413.06217096715136
76,124429.0,6021,0,0.618421052631579,113.948544,22.5241,True,776.5439999999999,5604256145,1925243312,粤B0AA56,113.948601,22.5242,2014-07-03 18:34:44,34,467.10088542203135
77,666014.0,34077,0,0.2916666666666667,113.944987,22.524519,True,247.549,1925243312,1925243310,粤B0AA56,113.945,22.524599,2014-07-03 18:35:14,7,372.5199985298362
78,666022.0,34077,0,0.625,113.944193,22.524619,True,247.549,1925243312,1925243310,粤B0AA56,113.944199,22.5247,2014-07-03 18:35:46,6,83.03573638571412
79,1212395.0,62766,0,0.3333333333333333,113.942066,22.524824,True,279.144,1116448991,1925242416,粤B0AA56,113.942101,22.524799,2014-07-03 18:37:54,3,215.77175400549405
80,1212398.0,62766,0,0.4444444444444444,113.941764,22.52483,True,279.144,1116448991,1925242416,粤B0AA56,113.941803,22.5249,2014-07-03 18:38:24,0,32.60362425347763
81,1212406.0,62766,0,0.7407407407407407,113.940959,22.524848,True,279.144,1116448991,1925242416,粤B0AA56,113.941002,22.5249,2014-07-03 18:38:54,3,82.27259737529705
82,650063.0,33361,0,0.7142857142857143,113.939778,22.52487,True,68.472,1925242416,1925242417,粤B0AA56,113.939796,22.5249,2014-07-03 18:39:24,8,123.87110166585792
83,650089.0,33363,0,0.12307692307692308,113.938963,22.525328,True,707.2520000000001,1925242417,2406898976,粤B0AA56,113.939003,22.525299,2014-07-03 18:40:03,5,92.75044979356636
84,650105.0,33363,0,0.36923076923076925,113.937708,22.525989,True,707.2520000000001,1925242417,2406898976,粤B0AA56,113.937698,22.525999,2014-07-03 18:40:33,14,154.99985714491737
85,650127.0,33363,0,0.7076923076923077,113.936659,22.524143,True,707.2520000000001,1925242417,2406898976,粤B0AA56,113.9366,22.5242,2014-07-03 18:41:03,14,229.640718495774
86,99738.0,4766,0,0.14285714285714285,113.933644,22.520844,False,160.939,2406906945,2432071257,粤B0AA56,113.933601,22.520901,2014-07-03 18:43:06,0,479.0141188645416
87,99738.0,4766,0,0.14285714285714285,113.933644,22.520844,False,160.939,2406906945,2432071257,粤B0AA56,113.933601,22.520901,2014-07-03 18:43:36,0,0.0
88,99738.0,4766,0,0.14285714285714285,113.933644,22.520844,False,160.939,2406906945,2432071257,粤B0AA56,113.933601,22.520901,2014-07-03 18:44:15,0,0.0
89,99744.0,4766,0,0.5714285714285714,113.93374,22.521459,False,160.939,2406906945,2432071257,粤B0AA56,113.933701,22.5215,2014-07-03 18:44:45,9,67.39320138439541
90,99288.0,4746,0,0.15384615384615385,113.933654,22.522182,True,130.938,2406906936,1169604062,粤B0AA56,113.933601,22.5221,2014-07-03 18:45:15,3,67.50309272928769
91,99294.0,4746,0,0.6153846153846154,113.93307,22.522245,True,130.938,2406906936,1169604062,粤B0AA56,113.933098,22.5222,2014-07-03 18:45:45,14,52.84837917718684
92,140807.0,6895,0,0.6428571428571429,113.931202,22.521848,False,160.886,2433364033,2432071231,粤B0AA56,113.931099,22.5219,2014-07-03 18:46:23,9,208.01839853686542
93,140805.0,6895,0,0.5,113.931173,22.521643,False,160.886,2433364033,2432071231,粤B0AA56,113.931099,22.5217,2014-07-03 18:46:53,0,22.239016046577877
94,329577.0,16917,0,0.38461538461538464,113.931768,22.522305,True,134.09,2432071231,2432071246,粤B0AA56,113.931801,22.5224,2014-07-03 18:47:53,0,106.10250453373716
95,329582.0,16917,0,0.7692307692307693,113.932266,22.522249,True,134.09,2432071231,2432071246,粤B0AA56,113.932297,22.522301,2014-07-03 18:48:25,9,52.122022783013676
96,1305888.0,67300,0,0.8888888888888888,113.935196,22.524218,True,276.785,830982953,2406899019,粤B0AA56,113.935204,22.5243,2014-07-03 18:49:25,25,372.24037567925797
97,271220.0,13805,0,0.7333333333333333,113.939318,22.524067,True,154.606,2406898974,1925249295,粤B0AA56,113.939301,22.5242,2014-07-03 18:49:55,28,420.9613875453383
98,650299.0,33378,0,0.16,113.944682,22.524264,True,1023.723,1925242423,296024714,粤B0AA56,113.944702,22.5243,2014-07-03 18:50:33,41,554.8634752992155
99,650363.0,33378,0,0.8,113.951023,22.523626,True,1023.723,1925242423,296024714,粤B0AA56,113.950996,22.52370100000001,2014-07-03 18:51:03,42,649.8978942210144
100,1398254.0,71812,0,0.7083333333333334,113.970767,22.5227,True,984.869,5189789438,3969440420,粤B0AA56,113.970802,22.5228,2014-07-03 18:52:42,39,2036.810703419728
101,642800.0,32936,0,0.11290322580645161,113.982944,22.522985,True,644.797,3969440421,296024724,粤B0AA56,113.982903,22.5231,2014-07-03 18:53:42,35,1243.3873298664084
102,357372.0,18265,0,0.37142857142857144,113.992021,22.525693,True,363.106,496532859,496532867,粤B0AA56,113.991997,22.525801,2014-07-03 18:54:44,33,981.1667259851378
103,762345.0,39363,0,0.5206611570247934,114.00353,22.52995,True,1246.136,296024729,498877543,粤B0AA56,114.003502,22.530001,2014-07-03 18:55:44,40,1270.6197912916855
104,1444737.0,74122,0,0.875,114.022935,22.531812,True,245.14399999999998,498857809,498877610,粤B0AA56,114.022903,22.5319,2014-07-03 18:57:52,32,2003.7921839754954
105,1398254.0,71812,0,0.7083333333333334,113.970767,22.5227,True,984.869,5189789438,3969440420,粤B0AA56,113.970802,22.5228,2014-07-03 18:58:07,0,5446.1485133754995
106,212862.0,10657,0,0.618421052631579,114.027817,22.530632,True,787.967,498877610,499237384,粤B0AA56,114.027802,22.530701,2014-07-03 18:58:22,33,5920.078296847561
107,310108.0,15928,0,0.05555555555555555,114.045674,22.531171,True,187.961,499281499,499281585,粤B0AA56,114.0457,22.5312,2014-07-03 19:00:30,13,1839.1024420031792
108,311760.0,16002,0,0.5454545454545454,114.044746,22.531401,True,127.476,499281585,499281470,粤B0AA56,114.0448,22.531401,2014-07-03 19:01:02,15,95.10047763406168
109,1446818.0,74224,0,0.5,114.044584,22.535228,True,175.674,1116469217,1116469157,粤B0AA56,114.044701,22.5352,2014-07-03 19:01:32,41,422.55246296834315
110,1101161.0,57323,0,0.6666666666666666,114.047477,22.537303,True,120.566,499481688,499481685,粤B0AA56,114.047501,22.5373,2014-07-03 19:02:02,0,370.4373429152812
111,1101161.0,57323,0,0.6666666666666666,114.047477,22.537303,True,120.566,499481688,499481685,粤B0AA56,114.047501,22.5373,2014-07-03 19:02:32,0,0.0
112,1101124.0,57320,0,0.4117647058823529,114.048573,22.537318,True,175.909,499481685,499481679,粤B0AA56,114.048599,22.537399,2014-07-03 19:04:15,15,113.30403864548808
113,1101132.0,57320,0,0.8823529411764706,114.049379,22.537329,True,175.909,499481685,499481679,粤B0AA56,114.0494,22.5373,2014-07-03 19:04:45,0,82.99845214763718
114,620927.0,31640,2,1.0,114.049581,22.537332,False,226.44299999999998,409392089,499481679,粤B0AA56,114.049599,22.5373,2014-07-03 19:05:30,4,20.43792385489796
115,1100898.0,57306,0,0.6153846153846154,114.052101,22.537367,True,128.65,499481668,5834799309,粤B0AA56,114.052101,22.537399,2014-07-03 19:06:00,11,257.1988417557428
116,254452.0,12941,0,0.8846153846153846,114.055691,22.537416,True,269.81,1982879350,2044316562,粤B0AA56,114.055702,22.537399,2014-07-03 19:07:00,5,369.8337237876069
117,1306971.0,67372,0,0.6842105263157895,114.056013,22.536087,True,216.627,2044316562,2044316573,粤B0AA56,114.056,22.5361,2014-07-03 19:07:30,0,147.6492999519824
118,804252.0,41512,0,0.3,114.056032,22.534442,True,338.299,2491091211,4397491532,粤B0AA56,114.056,22.53440100000001,2014-07-03 19:08:12,0,188.92044131576927
119,804252.0,41512,0,0.3,114.056032,22.534442,True,338.299,2491091211,4397491532,粤B0AA56,114.056,22.53440100000001,2014-07-03 19:08:30,0,0.0
120,804252.0,41512,0,0.3,114.056032,22.534442,True,338.299,2491091211,4397491532,粤B0AA56,114.056,22.53440100000001,2014-07-03 19:08:57,15,0.0
121,1339199.0,69044,1,0.0,114.062167,22.531416,True,24.542,5435020958,499681326,粤B0AA56,114.062103,22.531401,2014-07-03 19:09:41,0,710.0555725119124
122,475248.0,24351,0,0.6153846153846154,114.063031,22.528499,True,149.414,7707208812,7640452829,粤B0AA56,114.063103,22.5285,2014-07-03 19:11:53,0,338.53350062100293
123,37507.0,1722,0,0.25,114.063051,22.527482,True,222.716,7640452829,503304264,粤B0AA56,114.063103,22.5275,2014-07-03 19:12:23,7,111.19508023359673
124,37512.0,1722,0,0.5,114.063057,22.526981,True,222.716,7640452829,503304264,粤B0AA56,114.063103,22.527,2014-07-03 19:12:53,0,55.597540117328855
125,352876.0,18062,0,0.9782608695652174,114.063164,22.529581,True,514.516,7719255093,500020991,粤B0AA56,114.063202,22.5296,2014-07-03 19:13:23,39,289.28596897323456
126,231320.0,11671,2,1.0,114.063086,22.533832,False,104.992,1982876360,500020932,粤B0AA56,114.063103,22.5338,2014-07-03 19:13:54,15,467.1300138071032
127,1246279.0,64431,0,0.75,114.063057,22.535059,True,182.024,500020932,2491091238,粤B0AA56,114.063103,22.535101,2014-07-03 19:14:24,0,144.66479938431357
128,1246279.0,64431,0,0.75,114.063057,22.535059,True,182.024,500020932,2491091238,粤B0AA56,114.063103,22.535101,2014-07-03 19:15:24,0,0.0
129,804499.0,41530,1,0.0,114.063048,22.535468,True,11.3,2491091238,352965731,粤B0AA56,114.063103,22.5355,2014-07-03 19:16:04,11,44.36683701283622
130,1203656.0,62393,0,0.21052631578947367,114.062873,22.537105,True,216.491,500016493,500016494,粤B0AA56,114.062897,22.5371,2014-07-03 19:16:34,0,179.16568876432754
131,1203656.0,62393,0,0.21052631578947367,114.062873,22.537105,True,216.491,500016493,500016494,粤B0AA56,114.062897,22.5371,2014-07-03 19:17:04,0,0.0
132,1203656.0,62393,0,0.21052631578947367,114.062873,22.537105,True,216.491,500016493,500016494,粤B0AA56,114.062897,22.5371,2014-07-03 19:17:34,0,0.0
133,804914.0,41541,0,0.11764705882352941,114.062914,22.535263,True,192.02,2491091244,2491091232,粤B0AA56,114.062897,22.535299,2014-07-03 19:18:38,23,200.26233950058145
134,1247785.0,64530,0,0.7916666666666666,114.061692,22.532157,True,260.901,500021061,409392019,粤B0AA56,114.061699,22.5322,2014-07-03 19:19:08,19,365.9015341637468
135,379712.0,19597,2,1.0,114.057378,22.531802,True,134.424,499681353,499681388,粤B0AA56,114.057404,22.531799,2014-07-03 19:19:38,33,443.37471553407687
136,1350705.0,69600,0,0.45454545454545453,114.051426,22.53169,True,111.205,499374672,1114538640,粤B0AA56,114.051399,22.5317,2014-07-03 19:21:29,3,616.8553497300047
137,1350710.0,69600,0,0.9090909090909091,114.050934,22.531683,True,111.205,499374672,1114538640,粤B0AA56,114.050903,22.5317,2014-07-03 19:21:59,0,50.942820807961255
138,366142.0,18786,0,0.6666666666666666,114.050465,22.531681,True,57.126,1114538640,1114538642,粤B0AA56,114.050499,22.5317,2014-07-03 19:22:44,3,41.49374920812432
139,366150.0,18787,0,0.5,114.049436,22.531675,True,105.77,1114538641,1116467143,粤B0AA56,114.0494,22.5317,2014-07-03 19:23:44,9,112.87532271931595
140,1426058.0,73161,0,0.8333333333333334,114.048396,22.531648,True,64.825,1116467143,1116467136,粤B0AA56,114.048401,22.531601,2014-07-03 19:24:45,0,103.19347337596625
141,1281576.0,66038,0,0.125,114.040509,22.531223,True,166.00900000000001,1491845306,1491845288,粤B0AA56,114.040497,22.5312,2014-07-03 19:28:00,0,813.0238992942901
142,1281579.0,66038,0,0.3125,114.040209,22.531186,True,166.00900000000001,1491845306,1491845288,粤B0AA56,114.040199,22.531099,2014-07-03 19:28:30,14,32.602313733831764
143,1280392.0,65987,0,0.3333333333333333,114.036832,22.530878,True,27.714999999999996,1491845240,1491845282,粤B0AA56,114.036797,22.5308,2014-07-03 19:29:14,22,350.9903472073314
144,1426058.0,73161,0,0.8333333333333334,114.048396,22.531648,True,64.825,1116467143,1116467136,粤B0AA56,114.048401,22.531601,2014-07-03 19:30:00,0,1195.1432796545944
145,1278887.0,65913,0,0.6111111111111112,114.030293,22.53053,True,188.548,1491845160,1491845206,粤B0AA56,114.030296,22.5305,2014-07-03 19:30:14,16,1863.5501350397367
146,1279721.0,65953,0,0.5,114.028325,22.530708,True,38.839,1491845201,498867799,粤B0AA56,114.028397,22.531099,2014-07-03 19:30:44,6,206.1016518331916
147,636019.0,32517,0,0.5666666666666667,114.025271,22.537002,True,313.623,1491785783,2529179610,粤B0AA56,114.025497,22.535999,2014-07-03 19:32:47,10,620.9515989046556
148,636020.0,32517,0,0.6,114.025371,22.537019,True,313.623,1491785783,2529179610,粤B0AA56,114.025398,22.537001,2014-07-03 19:33:33,9,111.88044604575559
149,167917.0,8193,0,0.6,114.02746,22.537369,True,154.292,2529179610,1491845465,粤B0AA56,114.027496,22.537399,2014-07-03 19:34:03,14,219.9692189199109
150,839844.0,43366,0,0.045454545454545456,114.034621,22.541076,True,224.919,2530284956,2530284939,粤B0AA56,114.034599,22.5411,2014-07-03 19:35:46,20,837.5650188236232
151,839643.0,43350,0,0.3170731707317073,114.037943,22.541664,True,418.05899999999997,2530284939,2530284953,粤B0AA56,114.037903,22.5417,2014-07-03 19:36:16,17,345.81781362039567
152,839651.0,43350,0,0.5121951219512195,114.038725,22.541789,True,418.05899999999997,2530284939,2530284953,粤B0AA56,114.038696,22.5418,2014-07-03 19:36:46,0,82.19655444193025
153,839193.0,43322,2,1.0,114.041804,22.542251,True,157.498,2530284923,1491845610,粤B0AA56,114.041801,22.5422,2014-07-03 19:37:48,17,321.9693558213422
154,1065067.0,55391,0,0.9354838709677419,114.044303,22.539824,True,335.909,499478765,499478775,粤B0AA56,114.044296,22.539801,2014-07-03 19:38:18,26,369.8877238048674
155,1279512.0,65937,0,0.4,114.044419,22.535392,True,109.916,499236917,2530205727,粤B0AA56,114.044403,22.5354,2014-07-03 19:38:48,23,489.4929186264614
156,132176.0,6481,0,0.6666666666666666,114.043476,22.530609,True,185.372,499264868,499265789,粤B0AA56,114.043503,22.5306,2014-07-03 19:40:02,15,541.6815368916764
157,142116.0,6949,0,0.55,114.044671,22.53116,True,206.83800000000002,499265789,499281499,粤B0AA56,114.044701,22.5312,2014-07-03 19:40:32,19,139.96787044698118
158,33715.0,1556,0,0.47058823529411764,114.04812,22.531223,True,173.993,499256522,499374765,粤B0AA56,114.048103,22.5313,2014-07-03 19:41:02,32,349.5882594326464
159,1434584.0,73534,0,0.6555555555555556,114.056171,22.53147,True,926.019,7232025523,296024760,粤B0AA56,114.056198,22.5315,2014-07-03 19:41:32,41,831.7147744879979
