,i_p_i,e_i,end_node,edge_progress,x,y,oneway,length,u,v,plate,longitude,latitude,timestamp,velocity,dis_f_pre
0,514249.0,26274,0,0.5555555555555556,114.009264,22.53393,True,558.509,5726058076,2460129078,粤B0AA56,114.0093,22.533899,2014-07-06 04:33:53,21,327.46381303346635
1,336837.0,17305,0,0.5333333333333333,114.012444,22.531759,True,166.357,498497533,498493255,粤B0AA56,114.012398,22.531799,2014-07-06 04:34:23,21,394.6747834689969
2,294323.0,15000,0,0.7,114.012325,22.529472,True,326.18699999999995,498493255,498877548,粤B0AA56,114.012299,22.529499,2014-07-06 04:34:53,18,255.95073725569637
3,212292.0,10637,0,0.34615384615384615,114.014423,22.530581,True,268.317,498877549,667339484,粤B0AA56,114.014397,22.5305,2014-07-06 04:35:23,22,242.5321097360777
4,586256.0,29991,0,0.32,114.016489,22.530273,True,275.186,667339484,2323527399,粤B0AA56,114.016602,22.5303,2014-07-06 04:36:12,7,227.5610193282069
5,103796.0,4944,2,1.0,114.017994,22.527497,False,10.518,6004023951,7701171829,粤B0AA56,114.017998,22.5275,2014-07-06 04:36:42,13,342.77537082315786
6,103800.0,4945,0,0.05084745762711865,114.018109,22.527216,True,627.8820000000001,6004023951,667339496,粤B0AA56,114.017899,22.527,2014-07-06 04:36:56,0,56.5197471227155
7,294432.0,15007,0,0.09234828496042216,114.018673,22.52586,True,3956.3939999999984,498493279,499237864,粤B0AA56,114.018402,22.525499,2014-07-06 04:37:44,0,174.71700811197744
8,294432.0,15007,0,0.09234828496042216,114.018673,22.52586,True,3956.3939999999984,498493279,499237864,粤B0AA56,114.018402,22.525499,2014-07-06 04:38:36,0,0.0
9,294432.0,15007,0,0.09234828496042216,114.018673,22.52586,True,3956.3939999999984,498493279,499237864,粤B0AA56,114.018402,22.525499,2014-07-06 04:39:36,0,0.0
10,294432.0,15007,0,0.09234828496042216,114.018673,22.52586,True,3956.3939999999984,498493279,499237864,粤B0AA56,114.018402,22.525499,2014-07-06 04:40:36,0,0.0
11,294432.0,15007,0,0.09234828496042216,114.018673,22.52586,True,3956.3939999999984,498493279,499237864,粤B0AA56,114.018402,22.525499,2014-07-06 04:41:06,0,0.0
12,294432.0,15007,0,0.09234828496042216,114.018673,22.52586,True,3956.3939999999984,498493279,499237864,粤B0AA56,114.018402,22.525499,2014-07-06 04:43:06,0,0.0
13,294432.0,15007,0,0.09234828496042216,114.018673,22.52586,True,3956.3939999999984,498493279,499237864,粤B0AA56,114.018402,22.525499,2014-07-06 04:43:36,0,0.0
14,294432.0,15007,0,0.09234828496042216,114.018673,22.52586,True,3956.3939999999984,498493279,499237864,粤B0AA56,114.018402,22.525499,2014-07-06 04:44:06,0,0.0
15,294432.0,15007,0,0.09234828496042216,114.018673,22.52586,True,3956.3939999999984,498493279,499237864,粤B0AA56,114.018402,22.525499,2014-07-06 04:44:36,0,0.0
16,294432.0,15007,0,0.09234828496042216,114.018673,22.52586,True,3956.3939999999984,498493279,499237864,粤B0AA56,114.018402,22.525499,2014-07-06 04:45:36,0,0.0
17,294432.0,15007,0,0.09234828496042216,114.018673,22.52586,True,3956.3939999999984,498493279,499237864,粤B0AA56,114.018402,22.525499,2014-07-06 04:46:06,0,0.0
18,294432.0,15007,0,0.09234828496042216,114.018673,22.52586,True,3956.3939999999984,498493279,499237864,粤B0AA56,114.018402,22.525499,2014-07-06 04:47:06,0,0.0
19,294432.0,15007,0,0.09234828496042216,114.018673,22.52586,True,3956.3939999999984,498493279,499237864,粤B0AA56,114.018402,22.525499,2014-07-06 04:47:36,0,0.0
20,294432.0,15007,0,0.09234828496042216,114.018673,22.52586,True,3956.3939999999984,498493279,499237864,粤B0AA56,114.018402,22.525499,2014-07-06 04:47:48,0,0.0
21,294432.0,15007,0,0.09234828496042216,114.018673,22.52586,True,3956.3939999999984,498493279,499237864,粤B0AA56,114.018303,22.5254,2014-07-06 04:48:55,0,14.986026719916403
22,294432.0,15007,0,0.09234828496042216,114.018673,22.52586,True,3956.3939999999984,498493279,499237864,粤B0AA56,114.018303,22.5254,2014-07-06 04:50:56,0,0.0
23,294432.0,15007,0,0.09234828496042216,114.018673,22.52586,True,3956.3939999999984,498493279,499237864,粤B0AA56,114.018303,22.5254,2014-07-06 04:51:26,0,0.0
24,294432.0,15007,0,0.09234828496042216,114.018673,22.52586,True,3956.3939999999984,498493279,499237864,粤B0AA56,114.018303,22.5254,2014-07-06 04:53:04,0,0.0
25,294432.0,15007,0,0.09234828496042216,114.018673,22.52586,True,3956.3939999999984,498493279,499237864,粤B0AA56,114.018303,22.5254,2014-07-06 04:54:04,0,0.0
26,294432.0,15007,0,0.09234828496042216,114.018673,22.52586,True,3956.3939999999984,498493279,499237864,粤B0AA56,114.018303,22.5254,2014-07-06 04:54:34,0,0.0
27,1086278.0,56561,0,0.9384236453201971,114.018071,22.526505,True,4235.509,5435914335,498491817,粤B0AA56,114.017403,22.5259,2014-07-06 04:55:42,9,107.8719355137227
28,294418.0,15007,0,0.055408970976253295,114.017605,22.526762,True,3956.3939999999984,498493279,499237864,粤B0AA56,114.017502,22.526699,2014-07-06 04:56:06,0,89.42487090968487
29,294418.0,15007,0,0.055408970976253295,114.017605,22.526762,True,3956.3939999999984,498493279,499237864,粤B0AA56,114.017502,22.526699,2014-07-06 04:56:17,5,0.0
30,162688.0,7915,1,0.0,114.022918,22.524311,False,20.231,2323527358,7701171879,粤B0AA56,114.022797,22.524799,2014-07-06 04:57:13,19,583.453038501852
31,166684.0,8140,0,0.13636363636363635,114.02461,22.52336,True,235.526,2323527546,2323527358,粤B0AA56,114.024597,22.523399,2014-07-06 04:57:43,0,241.69393330697517
32,165116.0,8018,0,0.3076923076923077,114.025884,22.524293,False,133.564,2323527428,2323527537,粤B0AA56,114.025803,22.5243,2014-07-06 04:58:43,9,159.31626254048652
33,165123.0,8018,0,0.8461538461538461,114.026383,22.524742,False,133.564,2323527428,2323527537,粤B0AA56,114.026398,22.5247,2014-07-06 04:59:21,4,75.58584437780264
34,162556.0,7906,0,0.8095238095238095,114.026896,22.525032,False,225.382,2323527344,2323527537,粤B0AA56,114.026901,22.525,2014-07-06 04:59:51,0,61.49792293855164
35,162549.0,7906,0,0.47619047619047616,114.027315,22.525496,False,225.382,2323527344,2323527537,粤B0AA56,114.0271,22.525499,2014-07-06 05:00:51,0,59.1313463028236
36,162549.0,7906,0,0.47619047619047616,114.027315,22.525496,False,225.382,2323527344,2323527537,粤B0AA56,114.0271,22.525499,2014-07-06 05:01:29,0,0.0
37,162549.0,7906,0,0.47619047619047616,114.027315,22.525496,False,225.382,2323527344,2323527537,粤B0AA56,114.0271,22.525499,2014-07-06 05:01:59,0,0.0
38,162495.0,7905,1,0.0,114.027105,22.526464,False,440.24600000000004,2323527344,2323527976,粤B0AA56,114.027,22.5264,2014-07-06 05:02:29,8,100.71189114768484
39,162806.0,7925,0,0.18181818181818182,114.024951,22.527035,False,124.47,2323527380,2323527382,粤B0AA56,114.025002,22.5271,2014-07-06 05:03:31,0,219.48202120017154
40,162806.0,7925,0,0.18181818181818182,114.024951,22.527035,False,124.47,2323527380,2323527382,粤B0AA56,114.025002,22.5271,2014-07-06 05:04:01,0,0.0
41,162806.0,7925,0,0.18181818181818182,114.024951,22.527035,False,124.47,2323527380,2323527382,粤B0AA56,114.025002,22.5271,2014-07-06 05:04:31,0,0.0
42,162845.0,7928,0,0.75,114.02515,22.52801,False,127.744,2323527380,2323527467,粤B0AA56,114.0252,22.528,2014-07-06 05:05:01,13,102.12100541923871
